http://dbpedia.org/ontology/Company,http://dbpedia.org/ontology/numberOfEmployees
Taser International,485
Taser International,485
Tata Chemicals,4752
Teachers Mutual Bank,615
TeamQuest Corporation,175
Telekom Srbija,12703
Telekom Srbija,12703
Telekom Srbija,12703
Telekom Srbija,12703
Telekom Serbia,12703
Telekom Srbija,12703
Telelogic,1237
Telelogic,1237
Telelogic,1237
Telenor (Bulgaria),2111
Terralink International,75
Tetra GmbH,700
Tetra (company),700
テトラ (ペット用品メーカー),700
Texas Emerging Technology Fund,8
Texperts,250
Thales Training & Simulation,2000
Thales Training&Simulation,2000
The Co-operators,5017
Co-operators Assurance et services financiers,5017
The Co-operators,5017
The Container Store,4281
ذا بوكيمون كومباني,400
The Pokémon Company,400
The Pokémon Company,400
The Pokémon Company,400
The Pokémon Company,400
The Pokémon Company,400
ポケモン (企業),400
The Pokémon Company,400
The Pokémon Company,400
The Pokémon Company,400
The Pokémon Company,400
精靈寶可夢 (企業),400
The Reject Shop,3500
Thrifty White,1800
Tip Top Bakeries,10000
Tod’s,3100
Tod's,3100
Tod's,3100
Tod's,3100
Tod's,3100
トッズ,3100
Tod's,3100
Tod's,3100
Toda Racing,40
戸田レーシング,40
Tokio Marine HCC,2500
Toray,45881
Toray Industries,45881
Toray Industries,45881
Toray Industries,45881
東レ,45881
東麗株式會社,45881
Toyota Motor Manufacturing Indiana,5500
トヨタ・モーター・マニュファクチャリング・インディアナ,5500
"Trailer Park, Inc.",500
Transbotics Corporation,40
Transneft,106000
Transneft,106000
Transneft,106000
Transneft,106000
Transneft,106000
Transnieft,106000
Транснефть,106000
Travancore Titanium Products,850
Trebjesa-Brauerei,230
Trebjesa brewery,230
Tri-Crescendo,27
Tri-Crescendo,27
Tri-Crescendo,27
Tri-Crescendo,27
トライクレッシェンド,27
Tri-Crescendo,27
Tribal DDB London,90
Trinidad Drilling,3000
Tripwire (company),300
Tripwire (company),400
TrønderBilene,324
URAC,60
USU Credit Union,390
US Microbics,20
Uchumi Supermarkets,4500
Uchumi Supermarkets,4500
Ukrtelecom,123102
Ukrtelecom,123102
UkrTelecom,123102
Укртелеком,123102
Union Bank of Israel,5173
Unipart,7393
Unique Development Studios,32
Unique Development Studios,32
Unique Development Studios,32
Unique Development Studios,32
Unique Development Studios,32
United Coconut Planters Bank,2883
University of Warwick Science Park,25
Unwired,97
Uttara Bank,3462
Vaude,1600
VAUDE,1600
VAUDE,1600
Vaude,1600
VAUDE,1600
VECO Corporation,4000
VTB,96
VTB Bank,96
VTB Bank,96
VTB,96
VTB Bank,96
VTB,96
VTB bank,96
Банк ВТБ,96
俄羅斯外貿銀行,96
Vaalco Energy,113
Valley National Bank,2929
Valmet Automotive,1959
Valmet Automotive,1959
Valmet Automotive,1959
ヴァルメト・オートモーティブ,1959
Valmet Automotive,1959
Van Diemen's Land Company,130
Van Diemen's Land Company,130
Vedanta Resources,27717
Vedanta Resources,27717
Vedanta Resources,27717
Vedanta Resources,27717
Vedanta Resources,27717
ベダンタ・リソーシズ,27717
Vedanta Resources,27717
Venan Entertainment,19
Venchi,51
Venchi,51
Verint Systems,4900
Verint Systems,4900
Verkkokauppa.com,470
Vernalis plc,100
VersaCold,4500
ViaSat,3300
ViaSat,3300
ViaSat,3300
Centro Properties Group,1200
Vicinity Centres,1200
Vicinity Centres,1200
Virgin Money UK,3058
VitalityHealth,1400
Voltas,5287
Vyatta Open-Firmware-Router,50
Vyatta,50
Vyatta,50
Vyatta,50
Vyatta,50
Vyatta,50
Vyatta,50
W. R. Berkley Corporation,7412
W. R. Berkley Corporation,7412
WEC Energy Group,8440
Wisconsin Energy,8440
Walmart Canada,89358
Walmart Canada,89358
Walmart Canada,89358
Walter P Moore,500
داي ون ستوديوز,160
Wargaming Chicago-Baltimore,160
Wargaming Chicago-Baltimore,160
Day 1 Studios,160
戰遊網芝加哥·巴爾的摩,160
Wayne Farms,9800
Webhelp,22000
Webhelp,22000
West Fraser Timber,5000
West Fraser Timber,5000
Westamerica Bank,1200
Wild About Fruit Company,100
Wincor Nixdorf,9100
Wincor Nixdorf,9100
Wincor Nixdorf,9100
Wincor Nixdorf,9100
Wincor Nixdorf,9100
Wincor Nixdorf,9100
Wincor Nixdorf,9100
西門子利多富資訊系統,9100
Winston & Strawn,2000
Wisconsin Physicians Service,2700
Wrights Pies,450
Würth-Gruppe,63571
Würth,63571
Groupe Würth,63571
ウルト,63571
Würth,63571
Würth,63571
X-FAB,2400
X-Fab,2400
X-FAB,2400
XL Group,7000
XL Catlin,7000
XL Group,7000
Xchanging,7000
YRC Worldwide,32000
YRC Worldwide,32000
يانمار,17974
Yanmar,17974
Yanmar,17974
Yanmar,17974
Yanmar,17974
ヤンマー,17974
Yigal Arnon & Co.,165
Zamperla,450
Antonio Zamperla,450
Zamperla,450
Zamperla,450
Zamperla,450
Zamperla,450
Zeniel,5500
Zensar Technologies,8300
Ziebart,90
Ziraat Bankası,24374
Ziraat Bankası,24374
Ziraat Bankası,24374
Zoic Studios,150
Zoic Studios,150
Zoic Studios,150
ZoomInfo,100
Zumiez,1650
Zumiez,1650
ZyXEL,2170
ZyXEL,2170
ZyXEL,2170
ZyXEL,2170
ZyXEL,2170
ザイセル,2170
ZyXEL,2170
ZyXEL,2170
合勤科技,2170
Íslandspóstur,1100
Íslandspóstur,1100
Íslandspóstur,1100
Íslandspóstur,1100
Üstra Hannoversche Verkehrsbetriebe,1886
Üstra,1886
EasyJet,10104
إيزي جيت,10104
EasyJet,10104
EasyJet,10104
EasyJet,10104
EasyJet,10104
イージージェット,10104
EasyJet,10104
EasyJet,10104
EasyJet Airlines,10104
EasyJet,10104
易捷航空,10104
Ericsson Television,1100
Tandberg Television,1100
LexisNexis Risk Solutions,5000
ChoicePoint,5000
Macromedia,1445
ماكروميديا,1445
Macromedia,1445
Macromedia,1445
Macromedia,1445
Macromedia,1445
マクロメディア,1445
Macromedia,1445
Macromedia,1445
Macromedia,1445
Macromedia,1445
Macromedia,1445
Netflix,3500
نتفليكس,3500
Netflix,3500
Netflix,3500
Netflix,3500
Netflix,3500
ネットフリックス,3500
Netflix,3500
Netflix,3500
Netflix,3500
Netflix,3500
Netflix,3500
SEAT,12700
سيات (سيارة),12700
Seat,12700
SEAT,12700
SEAT,12700
Seat,12700
セアト,12700
Seat,12700
SEAT,12700
SEAT,12700
SEAT,12700
西亚特,12700
Transmeta,24
Transmeta,24
Transmeta,24
Transmeta,24
Transmeta,24
トランスメタ,24
Transmeta,24
Transmeta Corporation,24
Transmeta,24
Transmeta,24
全美達,24
Union Bank of Switzerland,29100
Union de banques suisses,29100
Worldwide Pants,70
Luxoflux,80
لوكسوفلوكس,80
Luxoflux,80
Luxoflux,80
Luxoflux,80
Luxoflux,80
ルクソーフラックス,80
Luxoflux,80
Luxoflux,80
نيفرسوفت,120
Neversoft,120
Neversoft,120
Neversoft,120
Neversoft,120
Neversoft,120
NeverSoft,120
Neversoft,120
Neversoft,120
Neversoft,120
Scottish Power,9953
ScottishPower,9953
Scottish Power,9953
Scottish Power,9953
Scottish Power,9953
蘇格蘭電力,9953
Associated Grocers,780
Cognizant,244300
Cognizant Technology Solutions,244300
Cognizant,244300
Cognizant,244300
Cognizant Technology Solutions,244300
高知特,244300
DeMoulas Market Basket,25000
Introversion Software,10
Introversion Software,10
Introversion Software,10
Introversion Software,10
Introversion Software,10
Introversion Software,10
Morgan Stanley Wealth Management,17649
Morgan Stanley Smith Barney,17649
花旗美邦,17649
Televisa,24362
تيلفيزا,24362
Televisa,24362
Televisa,24362
Televisa,24362
Televisa,24362
テレビサ,24362
Televisa,24362
Televisa,24362
Televisa,24362
Televisa,24362
Televisa,24362
Ulster Bank,3250
Ulster Bank,3250
Ulster Bank,3250
アルスター銀行,3250
Ulster Bank,3250
Банк Ольстера,3250
阿爾斯特銀行,3250
4Licensing Corporation,16
4Licensing Corporation,16
4Licensing Corporation,16
4Licensing Corporation,16
4キッズエンタテインメント,16
4Licensing Corporation,16
4Kids Entertainment,16
4Kids娱乐公司,16
Fraser Papers,3750
Papiers Fraser,3750
Shogakukan,792
شوغاكوكان,792
Shōgakukan,792
Shōgakukan,792
Shōgakukan,792
Shogakukan,792
小学館,792
Shōgakukan,792
Shogakukan,792
Shogakukan,792
小學館,792
Western Wireless Corporation,2495
Western Wireless,2495
Agricultural Research Institute of Ontario,15
OpenTable,625
OpenTable,625
OpenTable,625
OpenTable,625
オープンテーブル,625
ديسكاس,61
Disqus,61
Disqus,61
Disqus,61
Disqus,61
Disqus,61
Disqus,61
Disqus,61
Disqus,61
منظمة الخليج للاستشارات الصناعية,100
Gulf Organization for Industrial Consulting,100
نينتندو سوفتواير بلانينغ أند دفيلوبمنت,70
Nintendo Software Planning and Development,70
Nintendo Software Planning & Development,70
Nintendo Software Planning & Development,70
任天堂企画開発本部,70
Nintendo Software Planning & Development,70
任天堂企划开发本部,70
مصرف قطر الإسلامي,501
Banque islamique du Qatar,501
Qatar Islamic Bank,501
سميلارويب,300
SimilarWeb,300
SimilarWeb,300
SimilarWeb,300
SimilarWeb,300
SimilarWeb,300
SimilarWeb,300
SimilarWeb,300
SimilarWeb,300
شركة صروح العقارية,300
Sorouh Real Estate,300
سوق.كوم,2500
Souq.com,2500
واتباد,96
Wattpad,96
Wattpad,96
Wattpad,96
Wattpad,96
Wattpad,96
E. C. Stearns Bicycle Agency,2000
McCormick Taylor,500
Viadeo,400
Viadeo,400
Viadeo,400
Viadeo,400
Viadeo,400
Viadeo,400
Viadeo,400
Magnetek,350
Animation Magic,150
Animation Magic,150
Animation Magic,150
Bosch Solar Energy,1517
Bosch Solar Energy,1517
Bosch Solar Energy,1517
Ersol,1517
Grupo Cortefiel,10592
Cortefiel,10592
Cortefiel,10592
Covanta Energy,3300
Housing & Construction Holding Company Limited,11354
InNexus Biotechnology,0
Key Energy Services,7500
Livechat Software,65
Livechat Software,65
Mopeds India Limited,500
OMNOVA Solutions,1950
DPx,8000
Patheon,8000
Renren,4602
Renren,4602
Renren,4602
Renren,4602
人人網,4602
Renren,4602
Renren,4602
Renren,4602
人人网,4602
Scientific Ecology Group,1400
Staples Argentina,170
Staples Argentina,170
Officenet,170
Uralkali,11300
Uralkali,11300
Uralkali,11300
Oeralkali,11300
Uralkali,11300
Уралкалий,11300
Zidell Companies,200
Allaire Iron Works,1859
Allaire Iron Works,1863
AmeriHealth,200
Autoform,300
AutoForm,300
Aviat Networks,720
Blaxxun,130
Chester Pipe and Tube Company,200
Cmune,18
Cross Telecom,300
Diet-to-Go,100
Esoko,90
Esoko,90
ExerciseTV,8
Foundation Coal,3300
Jimdo,200
Jimdo,200
Jimdo,200
Jimdo,200
Jimdo,200
Jimdo,200
Jimdo,200
Jord International,250
Kayako,140
La silla vacía (desambiguación),9
La Silla Vacía,9
Live Nation Entertainment,6600
Live Nation Entertainment,6600
ライブ・ネイション,6600
Live Nation,6600
Live Nation,6600
Live Nation Entertainment,6600
Live Nation Entertainment,13000
Live Nation Entertainment,13000
ライブ・ネイション,13000
Live Nation,13000
Live Nation,13000
Live Nation Entertainment,13000
Média participations,900
Média-Participations,900
Média-Participations,900
Naukri.com,1001
OmniScriptum Publishing Group,70
VDM Publishing,70
VDM Publishing,70
VDM Publishing,70
VDM Publishing,70
OmniScriptum,70
Visionary Related Entertainment,60
"Worcester, Bosch Group",2000
Arcadis,27000
Arcadis,27000
ARCADIS,27000
Arcadis NV,27000
Cavalier Corporation,1000
Cavalier Corporation,1000
"Lilpop, Rau i Loewenstein",450
"Lilpop, Rau i Loewenstein",450
"Lilpop, Rau i Loewenstein",450
"Lilpop, Rau i Loewenstein",1300
"Lilpop, Rau i Loewenstein",1300
"Lilpop, Rau i Loewenstein",1300
"Lilpop, Rau i Loewenstein",3900
"Lilpop, Rau i Loewenstein",3900
"Lilpop, Rau i Loewenstein",3900
Nihon Bussan,30
Nihon Bussan,30
Nihon Bussan,30
Nihon Bussan,30
日本物産,30
日本物產,30
Nihon Bussan,30
2 Sisters Food Group,23000
2 Sisters Food Group,23000
51 Minds Entertainment,200
AERCO International,180
Athabaska Oil,60
Athabasca Oil Corporation,60
Camerons Brewery,145
Camerons Brewery,145
Catamaran Corporation,1216
Catamaran Corporation,1216
Catamaran Corporation,1433
Catamaran Corporation,1433
Catamaran Corporation,4000
Catamaran Corporation,4000
CustomInk,1500
Fibernet Corp.,30
Five Below,5500
Industrielle Alliance,5019
Industrial Alliance,5019
Infopro Sdn Bhd,157
InsideTrack,347
IrishCentral,8
Joy Global,11300
Joy Global,11300
Joy Global,11300
Joy Global,11300
"Marder, Luse, & Co.",70
MillatFacebook,1
MyMFB,1
National Logistics Cell,8000
National Logistics Cell,8000
Beachcomber Hotels,5000
New Mauritius Hotels Ltd.,5000
Newfield Exploration,1111
Pacific Exploration & Production,2506
Pacific Exploration & Production,2506
Pacific Exploration & Production,2506
Palantir Technologies,1500
Palantir Technologies,1500
Palantir Technologies,1500
Palantir,1500
Palantir Technologies,1500
Redding News Review,5
Redknee,1600
SodaHead.com,25
Sowind Group,280
Sowind Group,280
Star Watch Case Company,150
Trivandrum Rubber Works,163
Western National Bank,170
Z Energy,2500
Alabama National BanCorporation,1789
CPAConnect,1650
Capitec Bank,11440
Chase Bank Kenya Limited,1000
Cooperative Bank of Kenya,3000
Dolphin Integration,200
Dolphin Integration,200
DOWAホールディングス,5900
Dowa Holdings,5900
Duncan & Miller Glass Company,200
Edible Arrangements,92
Ellington Electronics Technology Group,9500
Firth Concrete,650
I&M Bank Tanzania Limited,100
Imperial Cold Storage and Supply Company,18000
L-ACOUSTICS,100
Lanco Infratech,6500
Lawrence & Foulks,150
松井証券,108
松井證券,108
Matsui Securities,108
Mikroelektronika,51
National Bank of Malawi,960
Nature's Path,500
PeopleBrowsr,33
PivotLink,50
"Press Pass, Inc.",4
Sankalp Semiconductor,450
SkillSlate,7
Strands,100
Tatua Dairy Company,15600
Uttam Galva Steels,18000
Vision Critical,700
Zoho Corporation,4500
Zoho Corporation,4500
ゾーホー,4500
Zoho Corporation,4500
Areva Wind,360
Adwen,360
Areva Wind,360
SJD Accountancy,180
Bay View Bank,707
Belarusbank,23500
Беларусбанк,23500
Belarusbank,23500
Cbeyond,2000
Colas Ltd,1550
Curtiss-Caproni,2
Emdeon,4000
Findmypast,100
Great Southern Automobile Company,200
Groupalia,250
Groupalia,250
Groupalia,250
Groupalia,250
InfoCentral Solutions,25
Nicholas-Beazley Airplane Company,67
Pepperstone,103
Peter J. Solomon Company,75
Planmeca,2700
Semex,5000
St. Louis Aircraft Corporation,600
Streamworks International,11
The Marine and General Mutual Life Assurance Society,250
TicketForce,15
VWorkApp,11
有斐閣,100
有斐閣,100
Yuhikaku Publishing,100
Zamano,25
ZipRecruiter,250
Grupo SM,2000
Grupo SM,2000
21st Century Fox,20500
21st Century Fox,20500
21st Century Fox,20500
21st Century Fox,20500
21st Century Fox,20500
21st Century Fox,20500
21世紀フォックス,20500
21st Century Fox,20500
21st Century Fox,20500
21st Century Fox,20500
二十一世紀福斯,20500
ABA Games,1
ABA Games,1
ABA Games,1
AIO Robotics,1
AMS Pictures,75
ATB Financial,5300
ATB Financial,5300
ATB Financial,5300
ATB Financial,5300
إيه في جي لتكنولوجيات,1806
AVG Technologies,1806
AVG Technologies,1806
AVG Technologies,1806
AVG Technologies,1806
AVG Technologies,1806
AVG Technologies,1806
AVG Technologies,1806
AVG Technologies,1806
Abbott Laboratories,74000
Abbott Laboratories,74000
Abbott Laboratories,74000
Abbott (entreprise),74000
Abbott Laboratories,74000
アボット・ラボラトリーズ,74000
Abbott Laboratories,74000
Abbott Laboratories,74000
Abbott Laboratories,74000
美國雅培,74000
Acushnet Company,3000
Acushnet Company,3000
Adeline Software International,21
Adeline Software International,21
Adeline Software International,21
Adeline Software,21
Adeline Software International,21
Advance Publications,25000
Advance Publications,25000
Advance Publications,25000
先進出版公司,25000
Aero Engineers Australia,45
Aeronautical Engineers Australia,45
Aerospike (company),11
Agora S.A.,3613
Agora SA,3613
Agora (przedsiębiorstwo),3613
Akamai Technologies,6200
أكاماي,6200
Akamai,6200
Akamai,6200
Akamai Technologies,6200
Akamai Technologies,6200
アカマイ・テクノロジーズ,6200
Akamai,6200
Akamai Technologies,6200
Akamai Technologies,6200
Akamai,6200
Allegheny Energy,4211
Allegheny Energy,4211
Allegheny Technologies,9200
Allegheny Technologies,9200
Alpena Power Company,40
Amal Express,1000
Amen (website),8
American Advisors Group,1000
American International Group,65000
المجموعة العالمية الأمريكية,65000
American International Group,65000
American International Group,65000
American International Group,65000
American International Group,65000
アメリカン・インターナショナル・グループ,65000
American International Group,65000
American International Group,65000
American International Group,65000
American International Group,65000
美國國際集團,65000
Ametek,15000
Ametek,15000
Ametek,15000
Ams AG,2100
Ams AG,2100
Ams AG,2100
Amsterdam Trade Bank,200
Amsterdam Trade Bank,200
Амстердамский Торговый Банк,200
API (empresa petrolera),906
Anonima petroli italiana,906
Anonima Petroli Italiana,906
Apex Digital,50
Applied Industrial Technologies,4635
Aras Corp,150
Aras Corp,150
Arcadia Publishing,108
Arcadia Publishing,108
Arta Industrial Group,1350
Ascension Health,150000
Ascension Health,150000
Assiniboine Credit Union,485
Avis Budget Group,30000
Avis Budget Group,30000
安飛士·巴吉集團,30000
BBDO,15000
BBDO,15000
BBDO,15000
BBDO,15000
BBDO,15000
I&S BBDO,15000
"Batten, Barton, Durstine & Osborn",15000
BBDO,15000
BDO International,64303
BDO International,64303
BDO,64303
BDO (audit),64303
BDOインターナショナル,64303
BDO International,64303
BDO International,64303
BDO,64303
BDO International,64303
BDO国际,64303
BMC Software,6900
BMC Software,6900
BMC Software,6900
BMC Software,6900
BMCソフトウェア,6900
BMC Software,6900
BMC軟件公司,6900
BMO Harris Bank,14500
BPL Group,250
British Physical Laboratories Group,250
Bain & Company,5700
Bain & Company,5700
Bain & Company,5700
Bain & Company,5700
Bain & Company,5700
ベイン・アンド・カンパニー,5700
Bain & Company,5700
Bain & Company,5700
貝恩策略顧問,5700
Bain Capital,900
Bain Capital,900
Bain Capital,900
Bain Capital,900
Bain Capital,900
ベインキャピタル,900
贝恩资本,900
Ball Corporation,15000
Ball Corporation,15000
Ball Corporation,15000
Ball (компания),15000
Banco Português de Investimento,8529
Banco Portugués de Investimento,8529
Banco BPI,8529
Banco Português de Investimento,8529
Banco Português de Investimento,8529
Bank of Ireland,11086
Bank of Ireland,11086
Banco de Irlanda,11086
Bank of Ireland,11086
Bank of Ireland,11086
アイルランド銀行,11086
Bank of Ireland,11086
Bank of Ireland,11086
Bank of Ireland,11086
爱尔兰银行,11086
Bank of Scotland,20000
Bank of Scotland,20000
Bank of Scotland,20000
Bank of Scotland,20000
Bank of Scotland,20000
スコットランド銀行,20000
Bank of Scotland,20000
Bank of Scotland,20000
Банк Шотландии,20000
苏格兰银行,20000
Bank of the Philippine Islands,12355
Bank of the Philippine Islands,12355
Bank of the Philippine Islands,12355
Bank of the Philippine Islands,12355
Barracuda Networks,1000
バラクーダネットワークス,1000
Belle International,71789
百麗国際,71789
Belle International,71789
Belle International,71789
百麗國際,71789
Benelux Film Distributors,10
Benelux Film Distributors,10
Berkshire Hathaway,331000
بيركشير هاثاواي,331000
Berkshire Hathaway,331000
Berkshire Hathaway,331000
Berkshire Hathaway,331000
Berkshire Hathaway,331000
バークシャー・ハサウェイ,331000
Berkshire Hathaway,331000
Berkshire Hathaway,331000
Berkshire Hathaway,331000
Berkshire Hathaway,331000
波克夏·哈薩威公司,331000
بك (شركة),10449
BIC Group,10449
Bic,10449
Bic (company),10449
Bic (entreprise),10449
Bic,10449
ビック (フランス企業),10449
BIC (producent),10449
Société Bic,10449
Bic,10449
Bic (компания),10449
Bingham McCutchen,1600
Bloomberg L.P.,19000
Bloomberg L.P.,19000
Bloomberg L.P.,19000
Bloomberg LP,19000
Bloomberg (azienda),19000
ブルームバーグ (企業),19000
Bloomberg L.P.,19000
Bloomberg L.P.,19000
Bloomberg,19000
Bloomberg,19000
彭博新聞社,19000
بلومبيرغ نيوز,2300
Bloomberg News,2300
Bloomberg News,2300
Bloomberg News,2300
Bloomberg News,2300
Boeing,156921
بوينغ,156921
Boeing,156921
Boeing,156921
Boeing,156921
Boeing,156921
ボーイング,156921
Boeing,156921
Boeing,156921
Boeing,156921
Boeing,156921
波音,156921
Bombardier Aerospace,25550
بومباردييه إيروسبيس,25550
Bombardier Aerospace,25550
Bombardier Aerospace,25550
Bombardier Aéronautique,25550
Bombardier Aerospace,25550
ボンバルディア・エアロスペース,25550
Bombardier Aerospace,25550
Bombardier Aerospace,25550
Bombardier Aerospace,25550
Bombardier Aerospace,25550
龐巴迪宇航,25550
Bombardier Transportation,34900
Bombardier Transportation,34900
Bombardier Transportation,34900
Bombardier Transport,34900
Bombardier Transportation,34900
ボンバルディア・トランスポーテーション,34900
Bombardier Transportation,34900
Bombardier Transportation,34900
龐巴迪運輸,34900
Booker Software,270
Booyah (company),50
Bose Corporation,11700
Bose Corporation,11700
Bose Corporation,11700
Bose (entreprise),11700
Bose Corporation,11700
ボーズ (企業),11700
Bose Corporation,11700
Bose Corporation,11700
博士音響,11700
Boyd Gaming,18290
Boyd Gaming Corporation,18290
Brooks Automation,1471
Brooks Sports,500
Brooks Sports,500
Brooks Sports,500
Brooks (entreprise),500
Brooks Sports,500
Buck Knives,320
バック (ナイフ),320
Bühler AG,10
Bühler (entreprise),10
Buhler Group,10
Buhler Industries,1100
Burger Boat Company,350
Burke Corporation,350
CAST (company),220
CBA (food retail),30000
CBA (distribution),30000
シジシージャパン,334
CGC Japan,334
CML Microcircuits,130
CNP Assurances,4800
CNP Assurances,4800
CNP Assurances,4800
CNP Assurances,4800
CNP Assurances,4800
CNP Assurances,4800
CSC Media Group,51
CSR Limited,2985
Cake Financial,20
Calumet Photographic,200
Calumet Photographic,200
Cambridge Antibody Technology,300
Campbell Lutyens,84
Camus (Cognac),500
Camus Cognac,500
Camus (cognac),500
Camus,500
卡慕,500
Canadian Natural Resources,6621
Canadian Natural Resources,6621
加拿大自然資源公司,6621
Canadian Natural Resources,6621
Carlson Wagonlit Travel,22000
Carlson Wagonlit Travel,22000
Carlson Wagonlit Travel,22000
カールソン・ワゴンリー・トラベル,22000
Carlson Wagonlit Travel,22000
Carnegie Investment Bank,900
Cascades (company),14130
Cascades (Unternehmen),14130
Cascades (entreprise),14130
Caterpillar Inc.,114233
كاتربيلر,114233
Caterpillar,114233
Caterpillar,114233
Caterpillar,114233
Caterpillar (azienda),114233
キャタピラー (企業),114233
Caterpillar,114233
Caterpillar,114233
Caterpillar Inc.,114233
Caterpillar,114233
卡特彼勒,114233
Cell Signaling Technology,450
Cell Signaling Technology,450
Centennial Communications,3400
CenterPoint Energy,2013
CenterPoint Energy,2013
CenterPoint Energy,2013
CenterPoint Energy,8720
CenterPoint Energy,8720
CenterPoint Energy,8720
Center for Community Self-Help,240
Centre for Process Innovation,227
Chandigarh Transport Undertaking,2096
Charles Parsons (company),500
Charles River Laboratories,7500
Charles River,7500
Charles Stanley Group,1050
Chess Communication,50
China Three Gorges Corporation,18121
China Three Gorges Corporation,18121
中国长江三峡集团公司,18121
China Three Gorges Corporation,18121
Chipotle Mexican Grill,45200
Chipotle Mexican Grill,45200
Chipotle Mexican Grill,45200
Chipotle Mexican Grill,45200
Chipotle Mexican Grill,45200
チポトレ・メキシカン・グリル,45200
Chipotle Mexican Grill,45200
Chroma ATE,1306
CineMagic Co.,25
Cinemagic,25
シネマジック,25
CipSoft,84
CipSoft GmbH,84
Cipsoft,84
CipSoft,84
CipSoft,84
Coca-Cola Amatil,14700
Coca-Cola Amatil,14700
Coca-Cola Amatil,14700
Coca-Cola Amatil,14700
Commercial Bank of Africa,1104
Commonwealth Credit Union,263
Community Health Systems,135000
Community Health Systems,135000
Compagnie nationale du Rhône,1372
Compagnie nationale du Rhône,1372
Compagnie Nationale du Rhône,1372
Companhia Brasileira de Aluminio,6500
Companhia Brasileira de Alumínio,6500
Companhia Siderúrgica Nacional,19000
Companhia Siderúrgica Nacional,19000
Companhia Siderúrgica Nacional,19000
Companhia Siderúrgica Nacional,19000
ナシオナル製鉄,19000
Companhia Siderúrgica Nacional,19000
Companhia Siderúrgica Nacional,19000
巴西國家鋼鐵公司,19000
Compass Group,500000
Compass Group,500000
Compass Group,500000
Compass Group,500000
コンパス・グループ,500000
Compass Group,500000
Compass Group,500000
金巴斯集團,500000
Conestoga-Rovers & Associates,3000
Conrad Electronic,3900
Conrad (entreprise),3900
Conrad Electronic,3900
Conrad Electronic,3900
Conrad Electronic,3900
Consol Energy,8827
Consol Energy,8827
Consol Energy,8827
Consol Energy,8827
Corrections Corporation of America,16750
Corrections Corporation of America,16750
Corrections Corporation of America,16750
コレクションズ・コーポレイション・オブ・アメリカ,16750
Corrections Corporation of America,16750
美國矯正公司,16750
Cosmo Oil Company,1837
コスモ石油,1837
Cosmo Oil Company,1837
Cosmo Oil,1837
科斯莫石油公司,1837
Cotswold Outdoor,1200
乡村基,7119
Country Style Cooking,7119
Cramer (marketing studio),150
Crawford & Company,8100
"Critical Path, Inc.",331
Critical Software,320
Critical Software,320
Cube Entertainment,53
كيوب إنترتينمنت,53
Cube Entertainment,53
Cube Entertainment,53
Cube Entertainment,53
Cube Entertainment,53
CUBEエンターテインメント,53
Cube Entertainment,53
CUBE Entertainment,53
Cube娛樂,53
DFSグループ,9000
DFS Group,9000
DLF Limited,11495
DLF (company),11495
DLF Limited,11495
Damon's Grill,200
Datong Coal Mining Group,200000
大同煤礦集團公司,200000
Deadline Games,80
Deb Shops,2600
Deli (company),8425
Detroit Diesel,2300
Detroit Diesel,2300
Detroit Diesel Corporation,2300
デトロイトディーゼル,2300
Detroit (bedrijf),2300
Detroit Diesel,2300
Diamond Comic Distributors,540
Diamond Comic Distributors,540
Digital Systems Resources,450
Dillinger Hütte,5296
Dillinger Hütte,5296
Dillinger Hütte,5296
Discover Financial,11650
Discover Financial Services,11650
Discovery Communications,7000
ديسكفري كوميونيكيشنز,7000
Discovery Communications,7000
Discovery Communications,7000
Discovery Communications,7000
Discovery Communications,7000
ディスカバリー・コミュニケーションズ,7000
Discovery Communications,7000
Discovery Communications,7000
Discovery Communications,7000
探索傳播,7000
Dish Network,18000
Dish Network,18000
Dish Network,18000
Dish Network,18000
Dish Network,18000
ディッシュ・ネットワーク,18000
Dish Network,18000
Dish Network,18000
Dish Network,18000
Dovetail Games,100
DuPont,52000
دو بونت,52000
DuPont,52000
DuPont Corporation,52000
DuPont,52000
DuPont,52000
デュポン,52000
DuPont,52000
DuPont,52000
DuPont,52000
DuPont,52000
杜邦,52000
Duke Energy,29188
Duke Energy,29188
Duke Energy,29188
Duke Energy,29188
Duke Video,23
ECW Press,11
EDO Corporation,4000
EF Education First,40500
إي إف,40500
EF Education,40500
EF Education First,40500
EF Education First,40500
EF Education First,40500
EF Education First,40500
EF Education First,40500
EF Education First,40500
英孚教育,40500
ERT (company),700
ESB Group,7870
Electricity Supply Board,7870
ESI International,200
إيسمان الكيميائية,15000
Eastman Chemical Company,15000
Eastman Chemical,15000
Eastman Chemical,15000
イーストマン・ケミカル,15000
Eastman Chemical Company,15000
Eclipse Aviation,850
Eclipse Aviation,850
Eclipse Aviation,850
エクリプス・アビエーション,850
Eclipse Aviation,850
Eir (telecommunications),3454
Eircom,3454
Eircom,3454
Elia System Operator,955
Elia (entreprise),955
Elia (netbeheerder),955
Elia System Operator,955
Elia System Operator,955
Elia System Operator,1229
Elia (entreprise),1229
Elia (netbeheerder),1229
Elia System Operator,1229
Elia System Operator,1229
Empire Company,34637
Endicott Johnson Corporation,20000
Enel,68961
إنيل,68961
Enel,68961
Enel,68961
Enel,68961
Enel,68961
エネル,68961
Enel,68961
Enel,68961
Enel,68961
