http://dbpedia.org/ontology/AdministrativeRegion,http://dbpedia.org/ontology/areaLand
Nedre Eiker,1.14e+08
Nedre Eiker,1.14e+08
Nedre Eiker,1.14e+08
Nedre Eiker,1.14e+08
Nedre Eiker,1.14e+08
Nedre Eiker,1.14e+08
Недре-Эйкер,1.14e+08
下埃伊克爾,1.14e+08
"Nes, Akershus",6.09e+08
نيس، آكرشوس,6.09e+08
Nes (Akershus),6.09e+08
Nes (Akershus),6.09e+08
Nes (Akershus),6.09e+08
Nes (Akershus),6.09e+08
Nes (Akershus),6.09e+08
Nes (Akershus),6.09e+08
Нес (Акерсхус),6.09e+08
內斯 (阿克什胡斯郡),6.09e+08
"Nes, Buskerud",7.73e+08
Nes (Buskerud),7.73e+08
Nes (Buskerud),7.73e+08
Nes (Buskerud),7.73e+08
Nes (Buskerud),7.73e+08
Nes (Buskerud),7.73e+08
Nes (Buskerud),7.73e+08
Нес (Бускеруд),7.73e+08
內斯 (布斯克呂郡),7.73e+08
Nesna,1.8134e+08
Nesna,1.8134e+08
Nesna,1.8134e+08
Nesna,1.8134e+08
Nesna,1.8134e+08
ネスナ,1.8134e+08
Nesna,1.8134e+08
Nesna,1.8134e+08
Несна,1.8134e+08
內斯納,1.8134e+08
Nesodden,6.1e+07
نيسودن,6.1e+07
Nesodden,6.1e+07
Nesodden,6.1e+07
Nesodden,6.1e+07
Nesodden,6.1e+07
Nesodden,6.1e+07
Nesodden,6.1e+07
Nesodden,6.1e+07
Несодден,6.1e+07
內索登,6.1e+07
Nesset,9.8587e+08
Nesset,9.8587e+08
Nesset,9.8587e+08
Nesset,9.8587e+08
Nesset,9.8587e+08
Nesset,9.8587e+08
Nesset,9.8587e+08
Nesset,9.8587e+08
Нессет,9.8587e+08
內瑟特,9.8587e+08
Nissedal,7.88e+08
نيسدال,7.88e+08
Nissedal,7.88e+08
Nissedal,7.88e+08
Nissedal,7.88e+08
Nissedal,7.88e+08
Nissedal,7.88e+08
Nissedal,7.88e+08
Нисседал,7.88e+08
尼瑟達爾,7.88e+08
Nittedal,1.79e+08
نيتيدال,1.79e+08
Nittedal,1.79e+08
Nittedal,1.79e+08
Nittedal,1.79e+08
Nittedal,1.79e+08
Nittedal,1.79e+08
Nittedal,1.79e+08
Ниттедал,1.79e+08
尼特達爾,1.79e+08
Nord-Aurdal,8.5e+08
Nord-Aurdal,8.5e+08
Nord-Aurdal,8.5e+08
Nord-Aurdal,8.5e+08
Nord-Aurdal,8.5e+08
Nord-Aurdal,8.5e+08
Nord-Aurdal,8.5e+08
Nord-Aurdal,8.5e+08
Нур-Эурдал,8.5e+08
北艾于達爾,8.5e+08
Nord-Fron,1.092e+09
Nord-Fron,1.092e+09
Nord-Fron,1.092e+09
Nord-Fron,1.092e+09
Nord-Fron,1.092e+09
Nord-Fron,1.092e+09
Nord-Fron,1.092e+09
Нур-Фрон,1.092e+09
北弗龍,1.092e+09
Nord-Odal,4.75e+08
Nord-Odal,4.75e+08
Nord-Odal,4.75e+08
Nord-Odal,4.75e+08
Nord-Odal,4.75e+08
Nord-Odal,4.75e+08
Nord-Odal,4.75e+08
Nord-Odal,4.75e+08
Нур-Одал,4.75e+08
北奧達爾,4.75e+08
Norddal,9.0051e+08
Norddal,9.0051e+08
Norddal,9.0051e+08
Norddal,9.0051e+08
Norddal,9.0051e+08
Norddal,9.0051e+08
Norddal,9.0051e+08
Нурдал,9.0051e+08
努達爾,9.0051e+08
Nordkapp,8.9076e+08
نوردكاب,8.9076e+08
Nordkapp,8.9076e+08
Nordkapp,8.9076e+08
Nordkapp,8.9076e+08
Nordkapp,8.9076e+08
Nordkapp,8.9076e+08
ノールカップ基礎自治体,8.9076e+08
Gmina Nordkapp,8.9076e+08
Nordkapp,8.9076e+08
Нордкап (коммуна),8.9076e+08
北角 (自治區),8.9076e+08
Nordre Land,9.21e+08
Nordre Land,9.21e+08
Nordre Land,9.21e+08
Nordre Land,9.21e+08
Nordre Land,9.21e+08
Nordre Land,9.21e+08
Nordre Land,9.21e+08
Нурре-Ланн,9.21e+08
北蘭,9.21e+08
Nordreisa,3.33537e+09
Nordreisa,3.33537e+09
Nordreisa,3.33537e+09
Nordreisa,3.33537e+09
Nordreisa,3.33537e+09
Nordreisa,3.33537e+09
Nordreisa,3.33537e+09
Nordreisa,3.33537e+09
Нуррейса,3.33537e+09
諾雷薩,3.33537e+09
Nore og Uvdal,2.274e+09
Nore og Uvdal,2.274e+09
Nore og Uvdal,2.274e+09
Nore og Uvdal,2.274e+09
Nore og Uvdal,2.274e+09
Nore og Uvdal,2.274e+09
Nore og Uvdal,2.274e+09
Нуре-ог-Увдал,2.274e+09
諾勒-于夫達爾,2.274e+09
Notodden,8.52e+08
نوتودن,8.52e+08
Notodden,8.52e+08
Notodden,8.52e+08
Notodden,8.52e+08
Notodden,8.52e+08
Notodden (gemeente),8.52e+08
ノトデン,8.52e+08
Notodden,8.52e+08
Notodden,8.52e+08
Нутодден,8.52e+08
諾托登,8.52e+08
Nærøy,1.0118e+09
Nærøy,1.0118e+09
Nærøy,1.0118e+09
Nærøy,1.0118e+09
Nærøy,1.0118e+09
Nærøy,1.0118e+09
Nærøy,1.0118e+09
Nærøy,1.0118e+09
Нерёй,1.0118e+09
奈略,1.0118e+09
Nøtterøy,6e+07
Nøtterøy,6e+07
Nøtterøy,6e+07
Nøtterøy,6e+07
Nøtterøy,6e+07
Nøtterøy,6e+07
Nøtterøy,6e+07
Nøtterøy,6e+07
Нёттерёй,6e+07
內特島,6e+07
Odda,1.47821e+09
Odda,1.47821e+09
Odda,1.47821e+09
Odda,1.47821e+09
Odda,1.47821e+09
Odda (gemeente),1.47821e+09
オッダ,1.47821e+09
Odda,1.47821e+09
Odda,1.47821e+09
Одда,1.47821e+09
奧達,1.47821e+09
Oppdal,2.20132e+09
أوبدال,2.20132e+09
Oppdal,2.20132e+09
Oppdal,2.20132e+09
Oppdal,2.20132e+09
Oppdal,2.20132e+09
Oppdal,2.20132e+09
Oppdal,2.20132e+09
Oppdal,2.20132e+09
Оппдал,2.20132e+09
奧普達爾,2.20132e+09
Oppegård,3.4e+07
أوباغور,3.4e+07
Oppegård,3.4e+07
Oppegård,3.4e+07
Oppegård,3.4e+07
Oppegård,3.4e+07
Oppegård (Akershus),3.4e+07
Oppegård,3.4e+07
Oppegård,3.4e+07
Оппегор,3.4e+07
奧普佩戈爾,3.4e+07
Orkdal,5.6418e+08
أوركدال,5.6418e+08
Orkdal,5.6418e+08
Orkdal,5.6418e+08
Orkdal,5.6418e+08
Orkdal,5.6418e+08
Orkdal,5.6418e+08
Orkdal,5.6418e+08
Orkdal,5.6418e+08
Оркдал,5.6418e+08
奧克達爾,5.6418e+08
Osen,3.6999e+08
أوسن (النرويج),3.6999e+08
Osen,3.6999e+08
Osen,3.6999e+08
Osen (Norvège),3.6999e+08
Osen (Noorwegen),3.6999e+08
Osen,3.6999e+08
Osen,3.6999e+08
Усен (Норвегия),3.6999e+08
烏森,3.6999e+08
Osterøy,2.4368e+08
Osterøy,2.4368e+08
Osterøy,2.4368e+08
Osterøy,2.4368e+08
Osterøy,2.4368e+08
Osterøy,2.4368e+08
Osterøy,2.4368e+08
Osterøy,2.4368e+08
Остерёй,2.4368e+08
奧斯泰島,2.4368e+08
Outaouais,3.0504e+10
Outaouais,3.0504e+10
Outaouais,3.0504e+10
Outaouais (Québec),3.0504e+10
Outaouais,3.0504e+10
ウタウエ地域,3.0504e+10
Outaouais,3.0504e+10
Outaouais,3.0504e+10
Outaouais,3.0504e+10
Оттава (Квебек),3.0504e+10
烏塔韋區,3.0504e+10
Overhalla,6.8879e+08
Overhalla,6.8879e+08
Overhalla,6.8879e+08
Overhalla,6.8879e+08
Overhalla,6.8879e+08
Overhalla,6.8879e+08
Overhalla,6.8879e+08
Уверхалла,6.8879e+08
奧沃爾哈拉,6.8879e+08
"Pictou County, Nova Scotia",2.84526e+09
Pictou County,2.84526e+09
Comté de Pictou,2.84526e+09
Contea di Pictou,2.84526e+09
Hrabstwo Pictou,2.84526e+09
Пикту (графство),2.84526e+09
Porsanger,4.64095e+09
بورشانغر,4.64095e+09
Porsanger,4.64095e+09
Porsanger,4.64095e+09
Porsanger,4.64095e+09
Porsanger,4.64095e+09
Porsanger,4.64095e+09
Porsanger,4.64095e+09
Porsanger,4.64095e+09
Порсангер,4.64095e+09
波桑厄爾,4.64095e+09
Porsgrunn,1.61e+08
بورشغرون,1.61e+08
Porsgrunn,1.61e+08
Porsgrunn,1.61e+08
Porsgrunn,1.61e+08
Porsgrunn,1.61e+08
Porsgrunn,1.61e+08
Porsgrunn,1.61e+08
Porsgrunn,1.61e+08
Порсгрунн,1.61e+08
波什格伦,1.61e+08
Radøy,1.068e+08
Radøy,1.068e+08
Radøy,1.068e+08
Radøy,1.068e+08
Radøy,1.068e+08
Radøy,1.068e+08
Radøy,1.068e+08
Радёй,1.068e+08
拉德島,1.068e+08
Rakkestad,4.21e+08
Rakkestad,4.21e+08
Rakkestad,4.21e+08
Rakkestad,4.21e+08
Rakkestad,4.21e+08
Rakkestad (gemeente),4.21e+08
Rakkestad,4.21e+08
Rakkestad,4.21e+08
Раккестад,4.21e+08
拉克斯塔,4.21e+08
"Rana, Norway",4.20593e+09
رانا (النرويج),4.20593e+09
Rana (Nordland),4.20593e+09
Rana (Noruega),4.20593e+09
Rana (Norvegia),4.20593e+09
Rana (Norvège),4.20593e+09
Rana (Nordland),4.20593e+09
ラナ (ノルウェー),4.20593e+09
Gmina Rana,4.20593e+09
Rana (Noruega),4.20593e+09
Рана (Норвегия),4.20593e+09
拉納 (挪威),4.20593e+09
Randaberg,2.411e+07
Randaberg,2.411e+07
Randaberg,2.411e+07
Randaberg,2.411e+07
Randaberg,2.411e+07
Randaberg,2.411e+07
Randaberg,2.411e+07
Randaberg,2.411e+07
Рандаберг,2.411e+07
蘭達貝格,2.411e+07
"Rauma, Norway",1.44212e+09
Rauma (Norwegen),1.44212e+09
Rauma (Norvegia),1.44212e+09
Rauma (Norvège),1.44212e+09
Rauma (Noorwegen),1.44212e+09
Rauma (gmina),1.44212e+09
Rauma (Noruega),1.44212e+09
Рёума,1.44212e+09
賴于馬,1.44212e+09
Rendalen,3.061e+09
Rendalen,3.061e+09
Rendalen,3.061e+09
Rendalen,3.061e+09
Rendalen,3.061e+09
Rendalen,3.061e+09
Rendalen,3.061e+09
Рендал,3.061e+09
倫達倫,3.061e+09
Renfrew County,7.419e+09
Renfrew County,7.419e+09
Contea di Renfrew,7.419e+09
Comté de Renfrew,7.419e+09
レンフルー郡,7.419e+09
Hrabstwo Renfrew,7.419e+09
Condado de Renfrew,7.419e+09
伦弗鲁县,7.419e+09
Rennebu,9.2496e+08
رينيبو,9.2496e+08
Rennebu,9.2496e+08
Rennebu,9.2496e+08
Rennebu,9.2496e+08
Rennebu,9.2496e+08
Rennebu,9.2496e+08
Rennebu,9.2496e+08
Реннебу,9.2496e+08
倫內比,9.2496e+08
Rennesøy,6.489e+07
Rennesøy,6.489e+07
Rennesøy,6.489e+07
Rennesøy,6.489e+07
Rennesøy,6.489e+07
Rennesøy,6.489e+07
Rennesøy,6.489e+07
Реннесёй,6.489e+07
倫訥斯島,6.489e+07
Rindal,6.111e+08
Rindal,6.111e+08
Rindal,6.111e+08
Rindal,6.111e+08
Rindal,6.111e+08
Rindal,6.111e+08
Rindal,6.111e+08
Риндал,6.111e+08
林達爾,6.111e+08
Ringebu,1.221e+09
Ringebu,1.221e+09
Ringebu,1.221e+09
Ringebu,1.221e+09
Ringebu (gemeente),1.221e+09
Ringebu,1.221e+09
Ringebu,1.221e+09
Рингебу,1.221e+09
靈厄比,1.221e+09
Ringerike (municipality),1.423e+09
رينغريكه,1.423e+09
Ringerike,1.423e+09
Ringerike,1.423e+09
Ringerike,1.423e+09
Ringerike,1.423e+09
Ringerike,1.423e+09
Ringerike,1.423e+09
Ringerike,1.423e+09
Рингерике,1.423e+09
靈厄里克,1.423e+09
Ringsaker,1.123e+09
رينغساكر,1.123e+09
Ringsaker,1.123e+09
Ringsaker,1.123e+09
Ringsaker,1.123e+09
Ringsaker,1.123e+09
Ringsaker,1.123e+09
Ringsaker,1.123e+09
Ringsaker,1.123e+09
Рингсакер,1.123e+09
靈薩克,1.123e+09
"Rissa, Norway",5.8805e+08
ريسا (النرويج),5.8805e+08
Rissa,5.8805e+08
Rissa,5.8805e+08
Rissa (Norvegia),5.8805e+08
Rissa (Norvège),5.8805e+08
Rissa (Noorwegen),5.8805e+08
Rissa,5.8805e+08
Rissa,5.8805e+08
Рисса,5.8805e+08
里薩 (挪威),5.8805e+08
Risør,1.7908e+08
Risør,1.7908e+08
Risør,1.7908e+08
Risør,1.7908e+08
Risør,1.7908e+08
Risør (gemeente),1.7908e+08
Risør,1.7908e+08
Risør,1.7908e+08
Рисёр,1.7908e+08
里瑟爾,1.7908e+08
Rollag,4.3e+08
Rollag,4.3e+08
Rollag,4.3e+08
Rollag,4.3e+08
Rollag,4.3e+08
Rollag,4.3e+08
Rollag,4.3e+08
Роллаг,4.3e+08
羅拉格,4.3e+08
Rygge,7e+07
Rygge,7e+07
Rygge,7e+07
Rygge,7e+07
Rygge,7e+07
Rygge,7e+07
Rygge,7e+07
Rygge,7e+07
Рюгге (Норвегия),7e+07
呂格 (挪威),7e+07
Råde,1.05e+08
Råde,1.05e+08
Råde,1.05e+08
Råde,1.05e+08
Råde,1.05e+08
Råde,1.05e+08
Råde,1.05e+08
Råde,1.05e+08
Роде (коммуна),1.05e+08
羅德 (挪威),1.05e+08
Rælingen,5.6e+07
رالينغن,5.6e+07
Rælingen,5.6e+07
Rælingen,5.6e+07
Rælingen,5.6e+07
Rælingen,5.6e+07
Rælingen,5.6e+07
Rælingen,5.6e+07
Релинген (Норвегия),5.6e+07
雷靈恩,5.6e+07
Rødøy,6.8654e+08
Rødøy,6.8654e+08
Rødøy,6.8654e+08
Rødøy,6.8654e+08
Rødøy,6.8654e+08
Rødøy,6.8654e+08
Rødøy,6.8654e+08
Рёдёй,6.8654e+08
勒德于,6.8654e+08
Rømskog,1.59e+08
Rømskog,1.59e+08
Rømskog,1.59e+08
Rømskog,1.59e+08
Rømskog,1.59e+08
Rømskog,1.59e+08
Rømskog,1.59e+08
Rømskog,1.59e+08
Рёмскуг,1.59e+08
勒姆斯庫格,1.59e+08
Røros,1.75784e+09
روروس,1.75784e+09
Røros,1.75784e+09
Røros,1.75784e+09
Røros,1.75784e+09
Røros,1.75784e+09
Røros,1.75784e+09
レーロース,1.75784e+09
Røros,1.75784e+09
Røros,1.75784e+09
Рёрус,1.75784e+09
勒羅斯,1.75784e+09
Røst,1.013e+07
Røst,1.013e+07
Røst,1.013e+07
Røst,1.013e+07
Røst,1.013e+07
Røst,1.013e+07
Røst,1.013e+07
Рёст,1.013e+07
勒斯特,1.013e+07
Røyken Municipality,1.11e+08
Røyken,1.11e+08
Røyken,1.11e+08
Røyken,1.11e+08
Røyken (gemeente),1.11e+08
Røyken,1.11e+08
Røyken,1.11e+08
Рёйкен,1.11e+08
略肯,1.11e+08
Røyrvik,1.3324e+09
Røyrvik,1.3324e+09
Røyrvik,1.3324e+09
Røyrvik,1.3324e+09
Røyrvik,1.3324e+09
Røyrvik,1.3324e+09
Røyrvik,1.3324e+09
Røyrvik,1.3324e+09
Рёйрвик,1.3324e+09
略爾維克,1.3324e+09
Salangen,4.3805e+08
Salangen,4.3805e+08
Salangen,4.3805e+08
Salangen,4.3805e+08
Salangen,4.3805e+08
Salangen,4.3805e+08
Salangen,4.3805e+08
Salangen,4.3805e+08
Саланген,4.3805e+08
沙蘭根,4.3805e+08
Saltdal,2.08586e+09
Saltdal,2.08586e+09
Saltdal,2.08586e+09
Saltdal,2.08586e+09
Saltdal,2.08586e+09
Saltdal,2.08586e+09
Saltdal,2.08586e+09
Салтдал,2.08586e+09
薩爾特達爾,2.08586e+09
Samnanger,2.5747e+08
Samnanger,2.5747e+08
Samnanger,2.5747e+08
Samnanger,2.5747e+08
Samnanger,2.5747e+08
Samnanger,2.5747e+08
Samnanger,2.5747e+08
Samnanger,2.5747e+08
Самнангер,2.5747e+08
薩姆南厄爾,2.5747e+08
"Sande, Møre og Romsdal",9.01e+07
Sande (Møre og Romsdal),9.01e+07
Sande (Møre og Romsdal),9.01e+07
Sande (Møre og Romsdal),9.01e+07
Sande (Møre og Romsdal),9.01e+07
Sande (Norwegia),9.01e+07
Sande på Sunnmøre,9.01e+07
Санне (Мёре-ог-Ромсдал),9.01e+07
桑訥 (默勒-魯姆斯達爾郡),9.01e+07
"Sande, Vestfold",1.74e+08
Sande (Vestfold),1.74e+08
Sande (Vestfold),1.74e+08
Sande (Vestfold),1.74e+08
Sande (Vestfold),1.74e+08
Sande i Vestfold,1.74e+08
Санне (Вестфолл),1.74e+08
桑訥 (西福爾郡),1.74e+08
Sandefjord,1.19e+08
ساندفيورد,1.19e+08
Sandefjord,1.19e+08
Sandefjord,1.19e+08
Sandefjord,1.19e+08
Sandefjord,1.19e+08
Sandefjord,1.19e+08
Sandefjord,1.19e+08
Sandefjord,1.19e+08
Саннефьорд,1.19e+08
桑讷菲尤尔,1.19e+08
Sandnes,2.8532e+08
Sandnes,2.8532e+08
Sandnes,2.8532e+08
Sandnes,2.8532e+08
Sandnes,2.8532e+08
Sandnes (Rogaland),2.8532e+08
サンドネス,2.8532e+08
Sandnes,2.8532e+08
Sandnes,2.8532e+08
Саннес,2.8532e+08
桑内斯,2.8532e+08
Sandøy,2.035e+07
Sandøy,2.035e+07
Sandøy,2.035e+07
Sandøy,2.035e+07
Sandøy,2.035e+07
Sandøy,2.035e+07
Sandøy,2.035e+07
Sandøy,2.035e+07
Саннёй,2.035e+07
桑島 (挪威),2.035e+07
Sarpsborg,3.7e+08
ساربسبورغ,3.7e+08
Sarpsborg,3.7e+08
Sarpsborg,3.7e+08
Sarpsborg,3.7e+08
Sarpsborg,3.7e+08
サルプスボルグ,3.7e+08
Sarpsborg,3.7e+08
Sarpsborg,3.7e+08
Sarpsborg,3.7e+08
Сарпсборг,3.7e+08
萨尔普斯堡,3.7e+08
Sauda,5.0852e+08
Sauda,5.0852e+08
Sauda,5.0852e+08
Sauda,5.0852e+08
Sauda (gemeente),5.0852e+08
Sauda,5.0852e+08
Sauda,5.0852e+08
Сёуда,5.0852e+08
賽于達,5.0852e+08
Sauherad,2.9e+08
ساوهاراد,2.9e+08
Sauherad,2.9e+08
Sauherad,2.9e+08
Sauherad,2.9e+08
Sauherad,2.9e+08
Sauherad,2.9e+08
Sauherad,2.9e+08
Сёухерад,2.9e+08
賽于赫拉,2.9e+08
Sel,8.88e+08
Sel,8.88e+08
Sel (Norvegia),8.88e+08
Sel (Norvège),8.88e+08
Sel (Oppland),8.88e+08
Sel,8.88e+08
Sel,8.88e+08
Сель (Оппланн),8.88e+08
塞爾 (挪威),8.88e+08
Selbu,1.14084e+09
سيلبو,1.14084e+09
Selbu,1.14084e+09
Selbu,1.14084e+09
Selbu,1.14084e+09
Selbu,1.14084e+09
Selbu,1.14084e+09
Selbu,1.14084e+09
Selbu,1.14084e+09
Сельбу,1.14084e+09
塞爾布,1.14084e+09
Selje,2.1986e+08
Selje,2.1986e+08
Selje,2.1986e+08
Selje,2.1986e+08
Selje,2.1986e+08
Selje,2.1986e+08
Selje,2.1986e+08
Selje i Nordfjord,2.1986e+08
Селье (коммуна),2.1986e+08
塞尔耶,2.1986e+08
Seljord,6.7e+08
سليورد,6.7e+08
Seljord,6.7e+08
Seljord,6.7e+08
Seljord,6.7e+08
Seljord (gemeente),6.7e+08
Seljord,6.7e+08
Seljord,6.7e+08
Сельюр,6.7e+08
賽爾尤爾,6.7e+08
Sigdal,8.11e+08
Sigdal,8.11e+08
Sigdal,8.11e+08
Sigdal,8.11e+08
Sigdal,8.11e+08
Sigdal,8.11e+08
Sigdal,8.11e+08
Sigdal,8.11e+08
Сигдал,8.11e+08
錫格達爾,8.11e+08
"Siljan, Norway",2.02e+08
سيليان (النرويج),2.02e+08
Siljan (Norwegen),2.02e+08
Siljan,2.02e+08
Siljan,2.02e+08
Siljan (Norvegia),2.02e+08
Siljan (gemeente),2.02e+08
Siljan (Norwegia),2.02e+08
Siljan,2.02e+08
Сильян (Норвегия),2.02e+08
錫利揚,2.02e+08
Sirdal,1.37518e+09
Sirdal,1.37518e+09
Sirdal,1.37518e+09
Sirdal,1.37518e+09
Sirdal,1.37518e+09
Sirdal,1.37518e+09
Sirdal,1.37518e+09
Sirdal,1.37518e+09
Сирдал,1.37518e+09
西爾達爾,1.37518e+09
Skaun,2.1305e+08
سكاون,2.1305e+08
Skaun,2.1305e+08
Skaun,2.1305e+08
Skaun,2.1305e+08
Skaun,2.1305e+08
Skaun,2.1305e+08
Skaun,2.1305e+08
Скёун,2.1305e+08
斯凱于恩,2.1305e+08
Skedsmo,7.5e+07
سكيدسمو,7.5e+07
Skedsmo,7.5e+07
Skedsmo,7.5e+07
Skedsmo,7.5e+07
Skedsmo,7.5e+07
Skedsmo,7.5e+07
Skedsmo,7.5e+07
Skedsmo,7.5e+07
Шедсму,7.5e+07
謝斯莫,7.5e+07
"Ski, Norway",1.615e+08
شي,1.615e+08
Ski (Norwegen),1.615e+08
Ski,1.615e+08
Ski (Akershus),1.615e+08
Ski,1.615e+08
Ski (Akershus),1.615e+08
Ski,1.615e+08
Ski,1.615e+08
Ши (коммуна),1.615e+08
希 (挪威),1.615e+08
Skien,7.19e+08
شين (النرويج),7.19e+08
Skien,7.19e+08
Skien,7.19e+08
Skien,7.19e+08
Skien,7.19e+08
シーエン,7.19e+08
Skien (Telemark),7.19e+08
Skien,7.19e+08
Skien,7.19e+08
Шиен,7.19e+08
希恩,7.19e+08
Skiptvet,9.3e+07
Skiptvet,9.3e+07
Skiptvet,9.3e+07
Skiptvet,9.3e+07
Skiptvet,9.3e+07
Skiptvet,9.3e+07
Skiptvet,9.3e+07
Skiptvet,9.3e+07
Шиптвет,9.3e+07
希普特沃特,9.3e+07
Skjervøy,4.6427e+08
Skjervøy,4.6427e+08
Skjervøy (municipio),4.6427e+08
Skjervøy,4.6427e+08
Skjervøy,4.6427e+08
Skjervøy,4.6427e+08
Skjervøy,4.6427e+08
Skjervøy,4.6427e+08
Шервёй,4.6427e+08
謝爾沃于,4.6427e+08
Skjåk,1.969e+09
Skjåk,1.969e+09
Skjåk,1.969e+09
Skjåk,1.969e+09
Skjåk,1.969e+09
Skjåk,1.969e+09
Skjåk,1.969e+09
Skjåk,1.969e+09
Шок (коммуна),1.969e+09
肖克 (挪威),1.969e+09
Skodje,1.1097e+08
Skodje,1.1097e+08
Skodje,1.1097e+08
Skodje,1.1097e+08
Skodje,1.1097e+08
Skodje,1.1097e+08
Skodje,1.1097e+08
Скодье,1.1097e+08
斯科迪耶,1.1097e+08
Skånland,4.6484e+08
Skånland,4.6484e+08
Skånland,4.6484e+08
Skånland,4.6484e+08
Skånland,4.6484e+08
Skånland,4.6484e+08
Gmina Skånland,4.6484e+08
Skånland,4.6484e+08
Сконланн,4.6484e+08
斯孔蘭,4.6484e+08
Smøla,2.7044e+08
Smøla,2.7044e+08
Smøla,2.7044e+08
Smøla,2.7044e+08
Smøla,2.7044e+08
スメラ,2.7044e+08
Smøla,2.7044e+08
Smøla,2.7044e+08
Смёла,2.7044e+08
斯莫拉島,2.7044e+08
Snillfjord,4.8912e+08
سنيلفيورد,4.8912e+08
Snillfjord,4.8912e+08
Snillfjord,4.8912e+08
Snillfjord,4.8912e+08
Snillfjord,4.8912e+08
Snillfjord,4.8912e+08
Snillfjord,4.8912e+08
Снилльфьорд,4.8912e+08
斯尼爾菲尤爾,4.8912e+08
Snåsa,2.15034e+09
Snåsa,2.15034e+09
Snåsa,2.15034e+09
Snåsa,2.15034e+09
Snåsa,2.15034e+09
Snåsa,2.15034e+09
Snåsa,2.15034e+09
Сноса,2.15034e+09
斯諾薩,2.15034e+09
Sogndal,7.3613e+08
Sogndal,7.3613e+08
Sogndal,7.3613e+08
Sogndal,7.3613e+08
Sogndal,7.3613e+08
Sogndal,7.3613e+08
Sogndal,7.3613e+08
Sogndal,7.3613e+08
Согндал,7.3613e+08
松達爾,7.3613e+08
Sokndal,2.6715e+08
Sokndal,2.6715e+08
Sokndal,2.6715e+08
Sokndal,2.6715e+08
Sokndal,2.6715e+08
Sokndal,2.6715e+08
Sokndal,2.6715e+08
Sokndal,2.6715e+08
Сокндал,2.6715e+08
索肯達爾,2.6715e+08
Sola,6.847e+07
Sola (Norwegen),6.847e+07
Sola (Rogaland),6.847e+07
Sola (Norvège),6.847e+07
Sola (Norvegia),6.847e+07
Sola,6.847e+07
Sola (miasto),6.847e+07
Sola (Noruega),6.847e+07
Сола,6.847e+07
蘇拉 (挪威),6.847e+07
Solund,2.191e+08
Solund,2.191e+08
Solund,2.191e+08
Solund,2.191e+08
Solund,2.191e+08
Solund,2.191e+08
Solund,2.191e+08
Solund,2.191e+08
Сулунн,2.191e+08
索倫 (挪威),2.191e+08
Songdalen,2.06e+08
Songdalen,2.06e+08
Songdalen,2.06e+08
Songdalen,2.06e+08
Songdalen,2.06e+08
Songdalen,2.06e+08
Songdalen,2.06e+08
Songdalen,2.06e+08
Сонгдален,2.06e+08
松達倫,2.06e+08
Sortland,6.9822e+08
Sortland,6.9822e+08
Sortland,6.9822e+08
Sortland,6.9822e+08
Sortland,6.9822e+08
Sortland (gemeente),6.9822e+08
ソルトラン,6.9822e+08
Sortland,6.9822e+08
Sortland,6.9822e+08
Сортланн,6.9822e+08
苏特兰 (挪威),6.9822e+08
Spydeberg,1.33e+08
Spydeberg,1.33e+08
Spydeberg,1.33e+08
Spydeberg,1.33e+08
Spydeberg,1.33e+08
Spydeberg,1.33e+08
Spydeberg,1.33e+08
Spydeberg,1.33e+08
Спюдеберг,1.33e+08
斯彼得贝格,1.33e+08
Stange,6.41e+08
Stange (Norwegen),6.41e+08
Stange,6.41e+08
Stånge,6.41e+08
Stange,6.41e+08
Stange (gemeente),6.41e+08
Stange,6.41e+08
Stange,6.41e+08
Станге,6.41e+08
斯唐厄,6.41e+08
Steigen,9.6287e+08
Steigen,9.6287e+08
Steigen,9.6287e+08
Steigen,9.6287e+08
Steigen,9.6287e+08
Steigen,9.6287e+08
Steigen,9.6287e+08
Стейген,9.6287e+08
斯泰根,9.6287e+08
Steinkjer,1.4233e+09
Steinkjer,1.4233e+09
Steinkjer,1.4233e+09
Steinkjer,1.4233e+09
Steinkjer,1.4233e+09
スタインシャー,1.4233e+09
Steinkjer (gemeente),1.4233e+09
Steinkjer,1.4233e+09
Steinkjer,1.4233e+09
Стейнхьер,1.4233e+09
斯泰恩谢尔,1.4233e+09
Stjørdal,9.1326e+08
Stjørdal,9.1326e+08
Stjørdal,9.1326e+08
Stjørdal,9.1326e+08
Stjørdal,9.1326e+08
Stjørdal,9.1326e+08
Stjørdal,9.1326e+08
Stjørdal,9.1326e+08
Схьёрдал,9.1326e+08
斯彻达尔,9.1326e+08
Stokke,1.16e+08
Stokke,1.16e+08
Stokke,1.16e+08
Stokke,1.16e+08
Stokke (gemeente),1.16e+08
Stokke,1.16e+08
Stokke,1.16e+08
Стокке,1.16e+08
斯托克 (挪威),1.16e+08
Stor-Elvdal,2.125e+09
Stor-Elvdal,2.125e+09
Stor-Elvdal,2.125e+09
Stor-Elvdal,2.125e+09
Stor-Elvdal,2.125e+09
Stor-Elvdal,2.125e+09
Stor-Elvdal,2.125e+09
Стур-Эльвдал,2.125e+09
大埃爾夫達爾,2.125e+09
Stord,1.3739e+08
Stord,1.3739e+08
Stord,1.3739e+08
Stord,1.3739e+08
Stord,1.3739e+08
Stord,1.3739e+08
Stord,1.3739e+08
Stord,1.3739e+08
Стур,1.3739e+08
斯圖爾,1.3739e+08
